 "time" "normal population" "cancer population" "cancer proportion"patch_inflammation:0.2
 584 18894 1677 0.08152253171941082
 585 18890 1684 0.08185087975114222
 586 18886 1691 0.08217913204062789
 587 18889 1702 0.08265747171094168
 588 18871 1708 0.08299723018611206
 589 18871 1711 0.08313089106986687
 590 18852 1715 0.0833860067097778
 591 18845 1718 0.08354812041044594
 592 18831 1726 0.08396166755849589
 593 18824 1735 0.08439126416654506
 594 18814 1740 0.08465505497713341
 595 18806 1744 0.0848661800486618
 596 18800 1754 0.0853361876033862
 597 18796 1759 0.08557528581853564
 598 18777 1770 0.08614396262228062
 599 18770 1775 0.08639571671939644
 600 18750 1786 0.08696922477600312
 601 18744 1790 0.08717249439953248
 602 18728 1795 0.0874628465623934
 603 18717 1800 0.0877321245796169
 604 18707 1806 0.0880417296348657
 605 18702 1812 0.0883299210295408
 606 18694 1817 0.08858661206182049
 607 18680 1823 0.08891381749012339
 608 18662 1829 0.08925869894099848
 609 18659 1838 0.08967165926720984
 610 18651 1843 0.08992875963696692
 611 18653 1851 0.09027506827936012
 612 18626 1857 0.09066054777132256
 613 18616 1862 0.09092684832503174
 614 18607 1864 0.09105563968540863
 615 18597 1870 0.09136659012068207
 616 18591 1877 0.09170412350986906
 617 18586 1886 0.09212583040250098
 618 18572 1894 0.09254373106615851
 619 18565 1909 0.09324020709192146
 620 18554 1921 0.09382173382173382
 621 18544 1928 0.09417741305197343
 622 18535 1935 0.0945285784074255
 623 18531 1939 0.09472398632144602
 624 18527 1946 0.09505201973330728
 625 18522 1960 0.09569377990430622
 626 18513 1966 0.09600078128814883
 627 18518 1976 0.09641846394066556
 628 18502 1983 0.096802538442763
 629 18503 1993 0.09723848555815769
 630 18488 1998 0.0975300205018061
 631 18475 2004 0.09785634064163289
 632 18466 2011 0.09820774527518679
 633 18453 2020 0.09866653641381332
 634 18441 2031 0.09920867526377491
 635 18434 2033 0.09933062979430303
 636 18424 2035 0.09946722713720123
 637 18421 2041 0.09974587039390088
 638 18406 2044 0.09995110024449878
 639 18399 2047 0.10011738237308031
 640 18379 2061 0.10083170254403132
 641 18369 2070 0.10127697049757815
 642 18367 2079 0.10168248068081777
 643 18358 2093 0.10234218375629553
 644 18347 2100 0.10270455323519342
 645 18340 2105 0.10295915871851308
 646 18330 2116 0.1034921255991392
 647 18317 2127 0.1040403052240266
 648 18304 2136 0.10450097847358121
 649 18295 2141 0.1047660990409082
 650 18291 2150 0.10518076415048187
 651 18281 2157 0.10553870241706625
 652 18275 2165 0.10591976516634051
 653 18266 2174 0.1063600782778865
 654 18255 2183 0.10681084254819453
 655 18253 2195 0.10734546165884194
 656 18241 2206 0.1078886878270651
 657 18228 2212 0.10821917808219178
 658 18219 2223 0.10874669797475785
 659 18209 2231 0.10914872798434443
 660 18202 2238 0.10949119373776908
 661 18201 2250 0.1100190699721285
 662 18186 2259 0.11049156272927366
 663 18185 2264 0.11071446036481002
 664 18177 2272 0.11110567753924397
 665 18165 2287 0.11182280461568551
 666 18151 2296 0.11229031153714482
 667 18141 2308 0.11286615482419678
 668 18124 2318 0.11339399276000392
 669 18119 2327 0.11381199256578303
 670 18101 2337 0.11434582640180056
 671 18089 2347 0.114846349579174
 672 18076 2355 0.11526601732661153
 673 18072 2364 0.11567821491485614
 674 18063 2375 0.11620510813191115
 675 18061 2385 0.11664873324855718
 676 18043 2395 0.1171836774635483
 677 18028 2406 0.1177449349124009
 678 18018 2414 0.11814800313234143
 679 18009 2422 0.11854534775586119
 680 17997 2433 0.11908957415565345
 681 17988 2441 0.1194870037691517
 682 17981 2451 0.11995888801879405
 683 17972 2459 0.12035632127649161
 684 17956 2473 0.12105340447403201
 685 17950 2489 0.12177699496061452
 686 17946 2501 0.12231623221010417
 687 17933 2513 0.122909126479507
 688 17927 2520 0.1232454638822321
 689 17919 2532 0.1238081267419686
 690 17900 2542 0.12435182467468936
 691 17892 2549 0.12470035712538526
 692 17877 2562 0.12534859826801703
 693 17866 2574 0.12592954990215263
 694 17859 2584 0.12640023479919776
 695 17856 2589 0.12663242846661776
 696 17849 2599 0.1271028951486698
 697 17830 2605 0.12747736726205042
 698 17817 2610 0.12777206638272876
 699 17812 2621 0.12827289189056917
 700 17805 2627 0.12857282693813626
 701 17804 2634 0.1288775809766122
 702 17792 2642 0.12929431339923655
 703 17789 2656 0.12990951332844217
 704 17788 2660 0.13008607198748043
 705 17789 2671 0.13054740957966765
 706 17777 2680 0.13100650144204917
 707 17770 2689 0.13143359890512732
 708 17766 2697 0.13179885647265796
 709 17764 2705 0.13215105769700522
 710 17748 2711 0.13250892027958355
 711 17738 2715 0.13274336283185842
 712 17730 2722 0.1330921181302562
 713 17720 2729 0.13345395862878381
 714 17715 2735 0.13374083129584352
 715 17701 2743 0.13417139503032674
 716 17694 2758 0.13485233717973794
 717 17692 2764 0.13511928040672663
 718 17682 2769 0.13539680211236615
 719 17678 2783 0.13601485753384487
 720 17671 2793 0.13648358092259577
 721 17660 2805 0.13706327876862937
 722 17642 2817 0.13769001417469084
 723 17628 2828 0.1382479468126711
 724 17633 2838 0.138635142396561
 725 17634 2846 0.13896484375
 726 17629 2865 0.1397970137601249
 727 17618 2874 0.14024985360140543
 728 17605 2883 0.14071651698555251
 729 17594 2892 0.14116957922483647
 730 17591 2906 0.14177684539200858
 731 17588 2916 0.14221615294576667
 732 17577 2932 0.1429616266029548
 733 17575 2942 0.14339328361846274
 734 17579 2949 0.14365744349181606
 735 17572 2959 0.14412352052993035
 736 17561 2970 0.1446592956991866
 737 17564 2983 0.14517934491653284
 738 17559 2995 0.14571372968765203
 739 17548 3007 0.14629044028216978
 740 17536 3014 0.14666666666666667
 741 17545 3026 0.14710028681153078
 742 17531 3037 0.14765655387008947
 743 17525 3051 0.14827954898911352
 744 17521 3063 0.14880489700738436
 745 17517 3067 0.14899922269724059
 746 17500 3077 0.1495358895854595
 747 17499 3092 0.150162692438444
 748 17482 3099 0.15057577377192558
 749 17471 3112 0.1511927318661031
 750 17462 3122 0.15167120093276332
 751 17463 3134 0.15215808127397193
 752 17454 3145 0.15267731443273946
 753 17442 3153 0.1530954115076475
 754 17434 3170 0.15385362065618327
 755 17431 3190 0.1546966684447893
 756 17418 3197 0.1550812515158865
 757 17417 3206 0.1554574989089851
 758 17406 3224 0.15627726611730489
 759 17398 3233 0.15670592797246863
 760 17385 3251 0.15754022097305678
 761 17381 3263 0.1580604534005038
 762 17376 3268 0.158302654524317
 763 17367 3285 0.15906449738524114
 764 17352 3299 0.15975013316546413
 765 17347 3307 0.16011426358090441
