 "time" "normal population" "cancer population" "average motility" "average consumption rate" "average cancer motility" "average cancer consumption rate"patch_inflammation:0
 3553 10457 12 -0.1055157026158743 1.1910085774770247 -0.06949441118313204 2.042718688016246
 3554 10460 12 -0.10554697081645095 1.1910526570205568 -0.06949441118313206 2.042718688016246
 3555 10451 12 -0.10564333678875357 1.191157322439413 -0.06949441118313206 2.0427186880162465
 3556 10449 12 -0.10565724678723172 1.1912881771229078 -0.06949441118313206 2.042718688016246
 3557 10453 12 -0.10574360559863806 1.1914494532230122 -0.06949441118313203 2.042718688016246
 3558 10458 12 -0.10569869922055848 1.191590539809207 -0.06949441118313206 2.042718688016246
 3559 10456 12 -0.10575804992454116 1.1917304491567386 -0.06949441118313203 2.042718688016246
 3560 10455 12 -0.10584195474436775 1.1917145730602139 -0.06949441118313206 2.042718688016246
 3561 10456 12 -0.10590778292756489 1.1918860583838025 -0.06949441118313206 2.042718688016246
 3562 10456 12 -0.10592194580001357 1.1919543075644539 -0.06949441118313204 2.042718688016246
 3563 10446 12 -0.10593089492970688 1.1920151311395593 -0.06949441118313206 2.0427186880162456
 3564 10452 12 -0.1059201730733633 1.1921587665127826 -0.06949441118313204 2.042718688016246
 3565 10448 12 -0.10594010453537495 1.1922154568335515 -0.06949441118313207 2.042718688016246
 3566 10449 12 -0.10597867951569565 1.1923641379805339 -0.06949441118313203 2.042718688016246
 3567 10444 12 -0.10603342941223551 1.1924648954668506 -0.06949441118313206 2.042718688016246
 3568 10439 12 -0.10600170560241765 1.1925453346630197 -0.06949441118313204 2.042718688016246
 3569 10434 12 -0.10605187792805834 1.192588909908385 -0.06949441118313204 2.042718688016246
 3570 10435 12 -0.10611364990093756 1.1928801046306807 -0.06949441118313204 2.042718688016246
 3571 10429 12 -0.1060634100676469 1.1929989778258816 -0.06949441118313204 2.042718688016246
 3572 10430 12 -0.10611601133349806 1.1932143994132178 -0.06949441118313204 2.042718688016246
 3573 10423 12 -0.10613399954409371 1.1934172655226123 -0.06949441118313204 2.042718688016246
 3574 10424 12 -0.10613722028446763 1.193401810938815 -0.06949441118313204 2.042718688016246
 3575 10429 12 -0.10619575757435773 1.1934794012788417 -0.06949441118313204 2.042718688016246
 3576 10435 12 -0.1062123431945871 1.1936873433109856 -0.06949441118313206 2.042718688016246
 3577 10434 12 -0.10632820331136203 1.1938620607588801 -0.06949441118313206 2.042718688016246
 3578 10444 12 -0.10637969419887379 1.1938588457007837 -0.06949441118313206 2.042718688016246
 3579 10438 12 -0.10635427689303031 1.1939785912958332 -0.06949441118313204 2.042718688016246
 3580 10434 12 -0.10637252418100486 1.1940740248810808 -0.06949441118313206 2.042718688016246
 3581 10429 12 -0.10634305617369828 1.1941053245522764 -0.06949441118313206 2.042718688016246
 3582 10423 12 -0.10635892367917096 1.1942394671513785 -0.06949441118313203 2.042718688016246
 3583 10429 12 -0.10634580353694208 1.194402923774418 -0.06949441118313206 2.042718688016246
 3584 10429 12 -0.10633784017146829 1.1944663093965466 -0.06949441118313204 2.042718688016246
 3585 10428 12 -0.10634836187480631 1.1945121573597537 -0.06949441118313204 2.042718688016246
 3586 10424 12 -0.1063655126170018 1.194470551585085 -0.06949441118313206 2.042718688016246
 3587 10424 12 -0.10639231062889996 1.1946271336143577 -0.06949441118313206 2.042718688016246
 3588 10426 12 -0.10640084772468057 1.194609573902411 -0.06949441118313206 2.042718688016246
 3589 10425 12 -0.10627460095070068 1.1945951738833351 -0.06949441118313206 2.0427186880162465
 3590 10427 12 -0.10632573092484078 1.1947334512548897 -0.06949441118313206 2.042718688016246
 3591 10429 12 -0.10631311225007681 1.1948910967262383 -0.06949441118313204 2.042718688016246
 3592 10428 12 -0.10634244517409192 1.1948538257293893 -0.06949441118313204 2.042718688016246
 3593 10425 12 -0.10642446155760445 1.1949565674911469 -0.06949441118313206 2.042718688016246
 3594 10427 12 -0.10643577522428219 1.1950209891414028 -0.06949441118313206 2.042718688016246
 3595 10422 12 -0.10651980126844313 1.195110996428639 -0.06949441118313204 2.042718688016246
 3596 10424 12 -0.10659529112427603 1.1951564715439433 -0.06949441118313204 2.042718688016246
 3597 10422 12 -0.10670455422817152 1.1952952436070634 -0.06949441118313204 2.042718688016246
 3598 10427 12 -0.10681436766028866 1.1954463269404552 -0.06949441118313206 2.042718688016246
 3599 10429 12 -0.10680580990618199 1.195489420679764 -0.06949441118313206 2.042718688016246
 3600 10422 12 -0.10693310909054556 1.1956339782707417 -0.06949441118313206 2.0427186880162456
 3601 10424 12 -0.10700640185699035 1.195730069258133 -0.06949441118313203 2.042718688016246
 3602 10421 12 -0.10702922939162099 1.1958664052967103 -0.06949441118313206 2.042718688016246
 3603 10411 12 -0.10708018880052482 1.1959291580974647 -0.06949441118313206 2.042718688016246
 3604 10407 12 -0.10715515453406185 1.196089064876119 -0.06949441118313208 2.042718688016246
 3605 10404 12 -0.10717798495738982 1.195998157103739 -0.06949441118313204 2.042718688016246
 3606 10402 12 -0.10723170655390794 1.1961096303339194 -0.06949441118313206 2.042718688016246
 3607 10409 12 -0.10723770357849256 1.196275704751872 -0.06949441118313206 2.042718688016246
 3608 10406 12 -0.1073033266382978 1.1964330756547354 -0.06949441118313206 2.042718688016246
 3609 10404 12 -0.10741722512275301 1.196549842205351 -0.06949441118313204 2.042718688016246
 3610 10398 12 -0.10741258281297984 1.1966152363805593 -0.06949441118313206 2.0427186880162465
 3611 10398 12 -0.10756542016409516 1.1968214946673166 -0.06949441118313204 2.042718688016246
 3612 10401 12 -0.10757822010121205 1.196736454210021 -0.06949441118313206 2.042718688016246
 3613 10400 12 -0.10749245715377433 1.1967851930745492 -0.06949441118313204 2.042718688016246
 3614 10396 12 -0.10757683405894969 1.196957984599135 -0.06949441118313204 2.042718688016246
 3615 10400 12 -0.10753780961671416 1.1969498806876855 -0.06949441118313206 2.042718688016246
 3616 10393 12 -0.10757811065426492 1.197156035381438 -0.06949441118313204 2.042718688016246
 3617 10392 12 -0.10759296457377386 1.1972504453149433 -0.06949441118313204 2.042718688016246
 3618 10388 12 -0.10761043073698938 1.1973544607356519 -0.06949441118313207 2.0427186880162456
 3619 10403 12 -0.10758193860951794 1.1974712599323178 -0.06949441118313203 2.042718688016246
 3620 10397 12 -0.10765820830240203 1.1975082140264455 -0.06949441118313206 2.042718688016246
 3621 10396 12 -0.10766520820870042 1.1977681401862101 -0.06949441118313206 2.042718688016246
 3622 10392 12 -0.10770974112641249 1.1978496385967232 -0.06949441118313206 2.042718688016246
 3623 10394 12 -0.10766993349279172 1.1978508678055106 -0.06949441118313206 2.042718688016246
 3624 10395 12 -0.10772117700217367 1.197928948707654 -0.06949441118313204 2.042718688016246
 3625 10392 12 -0.10771415966498592 1.1980625733549604 -0.06949441118313206 2.042718688016246
 3626 10390 12 -0.10765040484435076 1.1982293831803057 -0.06949441118313206 2.042718688016246
 3627 10390 12 -0.10772453042934439 1.1982467281698552 -0.06949441118313206 2.042718688016246
 3628 10390 12 -0.10766767476119475 1.1983496974268293 -0.06949441118313206 2.042718688016246
 3629 10391 12 -0.10772242478996129 1.198570072168584 -0.06949441118313206 2.042718688016246
 3630 10397 12 -0.10779041640489272 1.1985427838357803 -0.06949441118313206 2.042718688016246
 3631 10396 12 -0.10793355460757605 1.1986935371718346 -0.06949441118313206 2.042718688016246
 3632 10393 12 -0.10797276791937023 1.1987073917302344 -0.06949441118313206 2.042718688016246
 3633 10391 12 -0.10800045302837595 1.1988462561323072 -0.06949441118313206 2.042718688016246
 3634 10393 12 -0.10810442917605571 1.1989802532704612 -0.06949441118313204 2.042718688016246
 3635 10396 12 -0.1081073621696108 1.1991190860179706 -0.06949441118313206 2.042718688016246
 3636 10401 12 -0.10815497621402412 1.1992031950894988 -0.06949441118313206 2.0427186880162465
 3637 10401 12 -0.10820265017007277 1.1993337189955235 -0.06949441118313204 2.0427186880162465
 3638 10405 12 -0.10822049651603743 1.1994529952199229 -0.06949441118313204 2.042718688016246
 3639 10403 12 -0.10824819562027108 1.1995152793340242 -0.06949441118313204 2.042718688016246
 3640 10401 12 -0.10820151599550802 1.1995268033702955 -0.06949441118313206 2.0427186880162465
 3641 10396 12 -0.10821163778578838 1.1995888114595221 -0.06949441118313206 2.042718688016246
 3642 10398 12 -0.10827148697690234 1.1996407250996028 -0.06949441118313206 2.042718688016246
 3643 10391 12 -0.10830307110171528 1.1997688195809944 -0.06949441118313204 2.042718688016246
 3644 10393 12 -0.10825851252202338 1.199759611434216 -0.06949441118313204 2.042718688016246
 3645 10392 12 -0.10824178363153923 1.199910097462108 -0.06949441118313204 2.042718688016246
 3646 10390 12 -0.10822280597903582 1.200253136054534 -0.06949441118313206 2.042718688016246
 3647 10395 12 -0.10824678760608285 1.2004712610808626 -0.06949441118313204 2.0427186880162456
 3648 10393 12 -0.1083339591190851 1.2006599464819647 -0.06949441118313206 2.0427186880162465
 3649 10392 12 -0.10839550574409468 1.2008511917240716 -0.06949441118313204 2.042718688016246
 3650 10387 12 -0.10834026619479104 1.201026201498637 -0.06949441118313206 2.042718688016246
 3651 10380 12 -0.10838112287428844 1.2012998610817816 -0.06949441118313206 2.042718688016246
 3652 10380 12 -0.10843011619409519 1.2013894810857342 -0.06949441118313206 2.042718688016246
 3653 10371 12 -0.10846568855861041 1.201514928582831 -0.06949441118313204 2.042718688016246
 3654 10371 12 -0.10841815010738848 1.2016374500619778 -0.06949441118313206 2.042718688016246
 3655 10378 12 -0.10843680319083383 1.2017923307821798 -0.06949441118313206 2.042718688016246
 3656 10377 12 -0.10857337395328581 1.2018487835820133 -0.06949441118313206 2.042718688016246
 3657 10374 12 -0.10860478121402936 1.2020188920751962 -0.06949441118313206 2.042718688016246
 3658 10378 12 -0.10865497619701911 1.2020025680483735 -0.06949441118313204 2.042718688016246
 3659 10381 12 -0.10863743212852266 1.2020223374360806 -0.06949441118313204 2.042718688016246
 3660 10377 12 -0.10869829582709889 1.202169064101373 -0.06949441118313206 2.042718688016246
 3661 10379 12 -0.10871044908623544 1.2023567238674793 -0.06949441118313206 2.042718688016246
 3662 10367 12 -0.10882051099826635 1.2023949018850044 -0.06949441118313207 2.042718688016246
 3663 10372 12 -0.10890798708759143 1.2025271283103103 -0.06949441118313206 2.0427186880162456
 3664 10375 12 -0.10897353410117444 1.202628463377405 -0.06949441118313204 2.042718688016246
 3665 10375 13 -0.10896977213342313 1.2028185938433311 -0.051984705133185254 2.0445647131728495
 3666 10365 13 -0.10888242983203672 1.2028419912770523 -0.05198470513318525 2.044564713172849
 3667 10371 13 -0.10898961054715857 1.202919643645258 -0.051984705133185254 2.0445647131728495
 3668 10378 13 -0.10894812359843824 1.2030319562139906 -0.051984705133185254 2.044564713172849
 3669 10375 13 -0.10897670973499095 1.2033453797018285 -0.051984705133185254 2.0445647131728495
 3670 10373 13 -0.10894162828912143 1.2033566660881103 -0.05198470513318527 2.0445647131728495
 3671 10376 13 -0.10897278032697053 1.2034393106800816 -0.051984705133185254 2.0445647131728495
 3672 10370 13 -0.10899484842503283 1.203521217409268 -0.051984705133185254 2.044564713172849
 3673 10371 13 -0.10897217293662473 1.2035416907548684 -0.051984705133185254 2.044564713172849
 3674 10370 13 -0.10908027720914697 1.2036133055055027 -0.051984705133185254 2.044564713172849
 3675 10372 13 -0.10913762928785087 1.2037694429078698 -0.051984705133185254 2.0445647131728495
 3676 10374 13 -0.10904028575931514 1.20373041944101 -0.051984705133185254 2.044564713172849
 3677 10373 13 -0.10909266736011673 1.2037640152854208 -0.05198470513318525 2.044564713172849
 3678 10377 13 -0.10915420113744374 1.2039267647898613 -0.05198470513318527 2.044564713172849
 3679 10376 13 -0.10911973657490971 1.2039488693845686 -0.05198470513318525 2.0445647131728495
 3680 10378 13 -0.10908187198373022 1.2041477897286919 -0.051984705133185254 2.0445647131728495
 3681 10380 13 -0.10906202888892493 1.2041791137763833 -0.051984705133185254 2.044564713172849
 3682 10375 13 -0.10917407464128218 1.2042963608317125 -0.051984705133185254 2.044564713172849
 3683 10377 13 -0.10921891454341708 1.2043809216653742 -0.05198470513318525 2.0445647131728495
 3684 10373 13 -0.10920721080934598 1.204562257370082 -0.051984705133185254 2.0445647131728495
 3685 10375 13 -0.10913476586458339 1.2046116207336444 -0.05198470513318525 2.044564713172849
 3686 10375 13 -0.10915107062113188 1.2046722886506054 -0.051984705133185254 2.044564713172849
 3687 10374 13 -0.10921335143610544 1.2048697075994803 -0.051984705133185254 2.044564713172849
 3688 10378 14 -0.109207703543452 1.205294455609994 -0.03797321858917883 2.0285918066566815
 3689 10377 14 -0.10926642615292545 1.2054055094933367 -0.03797321858917881 2.028591806656682
 3690 10382 14 -0.10932521723421311 1.2054660139568298 -0.03797321858917881 2.0285918066566815
 3691 10382 15 -0.10926906938253478 1.2056372620020532 -0.021331421515685282 2.027329393805695
 3692 10377 15 -0.1092796274116518 1.205844246628203 -0.021331421515685293 2.027329393805695
 3693 10369 15 -0.10927784926910347 1.2059123649689198 -0.021331421515685293 2.027329393805695
 3694 10367 15 -0.10937827673815906 1.2061031131415945 -0.0213314215156853 2.027329393805695
 3695 10368 15 -0.1093793131962832 1.2062714714166998 -0.021331421515685293 2.027329393805695
 3696 10373 15 -0.10949261685186767 1.206483125922128 -0.021331421515685293 2.027329393805695
 3697 10369 15 -0.10949128077071793 1.2067425271339776 -0.02133142151568531 2.027329393805695
 3698 10362 15 -0.10952586941204832 1.2069781513610631 -0.021331421515685296 2.027329393805695
 3699 10364 15 -0.10954534218087132 1.2069966845799165 -0.021331421515685293 2.027329393805695
 3700 10355 15 -0.10960733094150801 1.2071333181445707 -0.02133142151568529 2.027329393805695
 3701 10356 15 -0.10962315127605236 1.2071079206300466 -0.021331421515685296 2.027329393805695
 3702 10362 15 -0.10959482991484966 1.2071862693595241 -0.02133142151568529 2.027329393805695
 3703 10362 16 -0.10957782593866176 1.207330383876033 -0.026878480978563574 2.0309294930968957
 3704 10360 16 -0.10963732138623863 1.2073528911223943 -0.026878480978563574 2.0309294930968957
 3705 10355 16 -0.10961791452165082 1.2074192791797724 -0.026878480978563567 2.0309294930968957
 3706 10350 16 -0.10955744054194902 1.2076051463814814 -0.026878480978563577 2.0309294930968957
 3707 10352 16 -0.10962870609595557 1.207628384720265 -0.02687848097856358 2.0309294930968957
 3708 10360 16 -0.10962655415224026 1.2079002278308855 -0.026878480978563574 2.0309294930968957
 3709 10359 16 -0.1095971005096298 1.2080024689277566 -0.026878480978563574 2.0309294930968953
 3710 10363 16 -0.10954613722518623 1.208187161032111 -0.02687848097856357 2.0309294930968953
 3711 10366 16 -0.10961023167297734 1.2083057762206957 -0.026878480978563574 2.0309294930968957
 3712 10378 16 -0.10962294919561429 1.208382644747641 -0.026878480978563577 2.0309294930968957
 3713 10383 16 -0.10964787515031048 1.208368603718949 -0.02687848097856357 2.0309294930968953
 3714 10386 16 -0.10971344468600344 1.2084885370477214 -0.026878480978563574 2.0309294930968957
 3715 10384 17 -0.10975577288231653 1.2087886809392094 -0.033681541762925524 2.0366963124688198
 3716 10390 17 -0.10968869350710064 1.2089098044979925 -0.033681541762925524 2.0366963124688198
 3717 10387 17 -0.10972416383178124 1.2090216801509532 -0.03368154176292553 2.0366963124688198
 3718 10388 18 -0.10972680165694675 1.2091730438118096 -0.02204568321536561 2.036266103104016
 3719 10392 18 -0.10981526684073463 1.2092979051280193 -0.02204568321536561 2.0362661031040155
 3720 10390 18 -0.1098991430486371 1.2094717114105047 -0.022045683215365618 2.036266103104016
 3721 10395 18 -0.1097759723280769 1.2096315797054928 -0.02204568321536561 2.036266103104016
 3722 10391 18 -0.1097463984130196 1.2097378901600153 -0.022045683215365614 2.036266103104016
 3723 10394 18 -0.1097844785592984 1.2098150550100162 -0.022045683215365614 2.036266103104016
 3724 10393 18 -0.109723518741675 1.209945354791243 -0.022045683215365604 2.0362661031040163
 3725 10395 18 -0.1097104659707272 1.2099850547809823 -0.022045683215365614 2.036266103104016
 3726 10393 18 -0.10968328256640049 1.209986055896064 -0.02204568321536561 2.036266103104016
 3727 10387 18 -0.10974437474828987 1.210196319254326 -0.02204568321536561 2.0362661031040155
 3728 10381 18 -0.10984642037613986 1.2103610770999558 -0.02204568321536561 2.036266103104016
 3729 10380 18 -0.10988998039957855 1.210460429900779 -0.022045683215365618 2.036266103104016
 3730 10380 18 -0.10981082055035184 1.210484825281449 -0.022045683215365607 2.0362661031040155
 3731 10383 18 -0.10986123392807483 1.210517660334119 -0.02204568321536561 2.036266103104016
 3732 10380 18 -0.10989954228643865 1.210839129172715 -0.022045683215365614 2.0362661031040155
 3733 10375 18 -0.1099962325777146 1.2108513524618008 -0.022045683215365614 2.036266103104016
